matrix,mode,opt_level,schedule,chunk_size,num_threads,run,elapsed_time,L1_loads,L1_misses,L1_miss_rate,LLC_loads,LLC_misses,LLC_miss_rate
msdoor.mtx,parallel,-O3,guided,1000,32,9,0.043632,7210020745,17591874,0.24,306455,150482,49.10
msdoor.mtx,parallel,-O3,guided,1000,32,10,0.042841,7210927141,17600390,0.24,309297,150048,48.51
msdoor.mtx,parallel,-O3,guided,1000,64,1,0.054302,7240918965,17669897,0.24,324467,154676,47.67
msdoor.mtx,parallel,-O3,guided,1000,64,2,0.057192,7239646757,17836255,0.25,323895,157073,48.50
msdoor.mtx,parallel,-O3,guided,1000,64,3,0.057374,7237707519,17951216,0.25,325161,156654,48.18
msdoor.mtx,parallel,-O3,guided,1000,64,4,0.056060,7238952469,17748984,0.25,329206,157773,47.93
msdoor.mtx,parallel,-O3,guided,1000,64,5,0.055323,7239291878,17843692,0.25,326366,160312,49.12
msdoor.mtx,parallel,-O3,guided,1000,64,6,0.062080,7246757818,17659723,0.24,323891,153683,47.45
msdoor.mtx,parallel,-O3,guided,1000,64,7,0.053941,7240025173,17763012,0.25,327100,159296,48.70
msdoor.mtx,parallel,-O3,guided,1000,64,8,0.057014,7241209019,17941246,0.25,323858,157467,48.62
msdoor.mtx,parallel,-O3,guided,1000,64,9,0.057321,7238057669,17883942,0.25,325999,159642,48.97
msdoor.mtx,parallel,-O3,guided,1000,64,10,0.064416,7240402632,18190833,0.25,327283,159847,48.84
msdoor.mtx,parallel,-O3,guided,10000,1,1,0.017796,7197235764,16807678,0.23,281071,118939,42.32
msdoor.mtx,parallel,-O3,guided,10000,1,2,0.017797,7197235785,16985578,0.24,280692,119833,42.69
msdoor.mtx,parallel,-O3,guided,10000,1,3,0.018425,7197235713,16956873,0.24,282289,119525,42.34
msdoor.mtx,parallel,-O3,guided,10000,1,4,0.018335,7197235744,17134467,0.24,280625,121990,43.47
msdoor.mtx,parallel,-O3,guided,10000,1,5,0.018388,7197235731,17038947,0.24,281165,120342,42.80
msdoor.mtx,parallel,-O3,guided,10000,1,6,0.017824,7197235765,17064754,0.24,279519,120089,42.96
msdoor.mtx,parallel,-O3,guided,10000,1,7,0.018351,7197235747,16787941,0.23,282360,119946,42.48
msdoor.mtx,parallel,-O3,guided,10000,1,8,0.018340,7197235767,16865907,0.23,281906,120359,42.69
msdoor.mtx,parallel,-O3,guided,10000,1,9,0.018367,7197235780,16911674,0.23,283183,121257,42.82
msdoor.mtx,parallel,-O3,guided,10000,1,10,0.017807,7197235710,16814019,0.23,281185,119870,42.63
msdoor.mtx,parallel,-O3,guided,10000,2,1,0.025378,7197553259,17537641,0.24,280590,121197,43.19
msdoor.mtx,parallel,-O3,guided,10000,2,2,0.021758,7197543682,16687651,0.23,256848,99022,38.55
msdoor.mtx,parallel,-O3,guided,10000,2,3,0.022617,7197542666,17163497,0.24,286532,121848,42.53
msdoor.mtx,parallel,-O3,guided,10000,2,4,0.025828,7197550155,17178101,0.24,284299,121266,42.65
msdoor.mtx,parallel,-O3,guided,10000,2,5,0.023490,7197563740,17294774,0.24,283101,120576,42.59
msdoor.mtx,parallel,-O3,guided,10000,2,6,0.019459,7197556932,17289240,0.24,285147,121083,42.46
msdoor.mtx,parallel,-O3,guided,10000,2,7,0.020549,7197542621,16726447,0.23,255537,100127,39.18
msdoor.mtx,parallel,-O3,guided,10000,2,8,0.021657,7197542920,16663611,0.23,264527,96588,36.51
msdoor.mtx,parallel,-O3,guided,10000,2,9,0.021312,7197546468,17422106,0.24,284188,121091,42.61
msdoor.mtx,parallel,-O3,guided,10000,2,10,0.022672,7197545880,17351019,0.24,282726,123141,43.55
msdoor.mtx,parallel,-O3,guided,10000,4,1,0.032148,7198799940,16859175,0.23,263960,104962,39.76
msdoor.mtx,parallel,-O3,guided,10000,4,2,0.037172,7198275523,17193142,0.24,287070,131096,45.67
msdoor.mtx,parallel,-O3,guided,10000,4,3,0.035546,7198793442,17244212,0.24,285319,130678,45.80
msdoor.mtx,parallel,-O3,guided,10000,4,4,0.034286,7198690806,17195348,0.24,288435,130755,45.33
msdoor.mtx,parallel,-O3,guided,10000,4,5,0.036908,7198790712,17205111,0.24,287207,132536,46.15
msdoor.mtx,parallel,-O3,guided,10000,4,6,0.035490,7198842005,17168176,0.24,288795,132560,45.90
msdoor.mtx,parallel,-O3,guided,10000,4,7,0.035837,7198744264,17169519,0.24,288821,128165,44.38
msdoor.mtx,parallel,-O3,guided,10000,4,8,0.039356,7198690350,16729823,0.23,267210,111878,41.87
msdoor.mtx,parallel,-O3,guided,10000,4,9,0.036189,7198787375,17289825,0.24,290593,130192,44.80
msdoor.mtx,parallel,-O3,guided,10000,4,10,0.037486,7198833648,17194156,0.24,281148,132319,47.06
msdoor.mtx,parallel,-O3,guided,10000,8,1,0.041576,7200214128,17490494,0.24,287580,137191,47.71
msdoor.mtx,parallel,-O3,guided,10000,8,2,0.049809,7200187330,17581134,0.24,282217,137652,48.78
msdoor.mtx,parallel,-O3,guided,10000,8,3,0.041594,7200153934,17471494,0.24,285342,134333,47.08
msdoor.mtx,parallel,-O3,guided,10000,8,4,0.041216,7200166483,17235210,0.24,287016,137322,47.84
msdoor.mtx,parallel,-O3,guided,10000,8,5,0.041340,7200274023,17333962,0.24,287260,135256,47.08
msdoor.mtx,parallel,-O3,guided,10000,8,6,0.043062,7200254314,17438099,0.24,288387,137334,47.62
msdoor.mtx,parallel,-O3,guided,10000,8,7,0.044978,7200353128,17326385,0.24,287091,136039,47.39
msdoor.mtx,parallel,-O3,guided,10000,8,8,0.046625,7200122621,17477314,0.24,285940,138027,48.27
msdoor.mtx,parallel,-O3,guided,10000,8,9,0.039348,7200739038,17385998,0.24,286836,135815,47.35
msdoor.mtx,parallel,-O3,guided,10000,8,10,0.039230,7200523356,17322169,0.24,287166,137639,47.93
msdoor.mtx,parallel,-O3,guided,10000,16,1,0.042860,7203849369,17544182,0.24,289340,139506,48.22
msdoor.mtx,parallel,-O3,guided,10000,16,2,0.040735,7203944302,17679347,0.25,288892,140252,48.55
msdoor.mtx,parallel,-O3,guided,10000,16,3,0.039779,7204547505,17497944,0.24,290619,142594,49.07
msdoor.mtx,parallel,-O3,guided,10000,16,4,0.047318,7204573247,17441215,0.24,289104,141452,48.93
msdoor.mtx,parallel,-O3,guided,10000,16,5,0.046040,7204417525,17542917,0.24,290183,141863,48.89
msdoor.mtx,parallel,-O3,guided,10000,16,6,0.043292,7204491288,17078791,0.24,263537,113687,43.14
msdoor.mtx,parallel,-O3,guided,10000,16,7,0.039178,7204616210,17489821,0.24,292223,143451,49.09
msdoor.mtx,parallel,-O3,guided,10000,16,8,0.040909,7204343856,17121442,0.24,266687,116366,43.63
msdoor.mtx,parallel,-O3,guided,10000,16,9,0.045482,7204155738,17358229,0.24,290424,142194,48.96
msdoor.mtx,parallel,-O3,guided,10000,16,10,0.048017,7204309547,17500035,0.24,288746,140614,48.70
msdoor.mtx,parallel,-O3,guided,10000,32,1,0.042458,7214652407,17367836,0.24,300711,146652,48.77
msdoor.mtx,parallel,-O3,guided,10000,32,2,0.040226,7213538677,17100939,0.24,276699,123013,44.46
msdoor.mtx,parallel,-O3,guided,10000,32,3,0.039368,7214387626,17457953,0.24,301632,143126,47.45
msdoor.mtx,parallel,-O3,guided,10000,32,4,0.043785,7213911088,17511719,0.24,298613,145278,48.65
msdoor.mtx,parallel,-O3,guided,10000,32,5,0.043242,7213628950,17530531,0.24,300409,146885,48.90
msdoor.mtx,parallel,-O3,guided,10000,32,6,0.041741,7213988279,17156435,0.24,273978,119328,43.55
msdoor.mtx,parallel,-O3,guided,10000,32,7,0.040498,7213763828,17785844,0.25,305265,150282,49.23
msdoor.mtx,parallel,-O3,guided,10000,32,8,0.040585,7214031619,17809722,0.25,297295,144631,48.65
msdoor.mtx,parallel,-O3,guided,10000,32,9,0.041896,7214250222,17580259,0.24,299865,146550,48.87
msdoor.mtx,parallel,-O3,guided,10000,32,10,0.043882,7213611189,17561527,0.24,298491,143687,48.14
msdoor.mtx,parallel,-O3,guided,10000,64,1,0.049293,7247023155,17135321,0.24,280622,120976,43.11
msdoor.mtx,parallel,-O3,guided,10000,64,2,0.048606,7246619297,17653195,0.24,308455,149501,48.47
msdoor.mtx,parallel,-O3,guided,10000,64,3,0.049187,7246486483,17244808,0.24,281374,124652,44.30
msdoor.mtx,parallel,-O3,guided,10000,64,4,0.046787,7246120877,17701351,0.24,311041,154596,49.70
msdoor.mtx,parallel,-O3,guided,10000,64,5,0.050204,7246771101,17682122,0.24,306540,148440,48.42
msdoor.mtx,parallel,-O3,guided,10000,64,6,0.048500,7246249462,17512847,0.24,283480,126961,44.79
msdoor.mtx,parallel,-O3,guided,10000,64,7,0.051519,7245915828,17656115,0.24,306081,145054,47.39
msdoor.mtx,parallel,-O3,guided,10000,64,8,0.049745,7246903224,17555562,0.24,306940,147845,48.17
msdoor.mtx,parallel,-O3,guided,10000,64,9,0.053463,7246549754,17349839,0.24,281060,125678,44.72
msdoor.mtx,parallel,-O3,guided,10000,64,10,0.048516,7246840638,17682756,0.24,306233,148744,48.57
tmt_sym.mtx,parallel,-O3,static,1,1,1,0.009271,2190871280,4953618,0.23,46312,15897,34.33
tmt_sym.mtx,parallel,-O3,static,1,1,2,0.008434,2190871595,4844309,0.22,45213,12486,27.62
tmt_sym.mtx,parallel,-O3,static,1,1,3,0.008474,2190871330,4882448,0.22,46430,15740,33.90
tmt_sym.mtx,parallel,-O3,static,1,1,4,0.008491,2190871432,4908496,0.22,45210,15282,33.80
tmt_sym.mtx,parallel,-O3,static,1,1,5,0.009315,2190871273,4919888,0.22,46278,15964,34.50
tmt_sym.mtx,parallel,-O3,static,1,1,6,0.009312,2190871245,4957394,0.23,46894,14798,31.56
tmt_sym.mtx,parallel,-O3,static,1,1,7,0.008446,2190871414,4894895,0.22,44246,14164,32.01
tmt_sym.mtx,parallel,-O3,static,1,1,8,0.008478,2190871186,4911565,0.22,47281,14279,30.20
tmt_sym.mtx,parallel,-O3,static,1,1,9,0.008471,2190871587,4864662,0.22,45667,14993,32.83
tmt_sym.mtx,parallel,-O3,static,1,1,10,0.008463,2190871586,4892859,0.22,46186,14942,32.35
tmt_sym.mtx,parallel,-O3,static,1,2,1,0.031697,2209085951,6003821,0.27,49976,16634,33.28
tmt_sym.mtx,parallel,-O3,static,1,2,2,0.038413,2209205688,6256205,0.28,169813,132908,78.27
tmt_sym.mtx,parallel,-O3,static,1,2,3,0.037519,2209227547,6385730,0.29,162575,128062,78.77
tmt_sym.mtx,parallel,-O3,static,1,2,4,0.032318,2209100093,5883213,0.27,49485,15854,32.04
tmt_sym.mtx,parallel,-O3,static,1,2,5,0.041781,2209212670,6409558,0.29,273443,237806,86.97
tmt_sym.mtx,parallel,-O3,static,1,2,6,0.031731,2209092510,6083030,0.28,52206,17765,34.03
tmt_sym.mtx,parallel,-O3,static,1,2,7,0.035047,2209096202,6053303,0.27,49893,15453,30.97
tmt_sym.mtx,parallel,-O3,static,1,2,8,0.054517,2209084155,6288519,0.28,54363,19061,35.06
tmt_sym.mtx,parallel,-O3,static,1,2,9,0.037121,2209087258,5936112,0.27,53677,18225,33.95
tmt_sym.mtx,parallel,-O3,static,1,2,10,0.036215,2209107244,6051884,0.27,54967,17134,31.17
tmt_sym.mtx,parallel,-O3,static,1,4,1,0.037239,2209398207,7719997,0.35,94550,39468,41.74
tmt_sym.mtx,parallel,-O3,static,1,4,2,0.031135,2209292027,7622340,0.35,102354,39448,38.54
tmt_sym.mtx,parallel,-O3,static,1,4,3,0.041171,2209536615,8246085,0.37,411310,350107,85.12
tmt_sym.mtx,parallel,-O3,static,1,4,4,0.037818,2209212106,7686587,0.35,111716,56671,50.73
tmt_sym.mtx,parallel,-O3,static,1,4,5,0.039389,2209438836,8125201,0.37,271033,213374,78.73
tmt_sym.mtx,parallel,-O3,static,1,4,6,0.039993,2209475656,7999716,0.36,263435,211854,80.42
tmt_sym.mtx,parallel,-O3,static,1,4,7,0.041533,2209519336,8124684,0.37,270295,216108,79.95
tmt_sym.mtx,parallel,-O3,static,1,4,8,0.039257,2209224960,7860259,0.36,87325,42106,48.22
tmt_sym.mtx,parallel,-O3,static,1,4,9,0.034329,2209248568,7652206,0.35,96507,39681,41.12
tmt_sym.mtx,parallel,-O3,static,1,4,10,0.032970,2209175381,7668140,0.35,113004,57244,50.66
tmt_sym.mtx,parallel,-O3,static,1,8,1,0.034204,2210234836,10514933,0.48,435095,141592,32.54
tmt_sym.mtx,parallel,-O3,static,1,8,2,0.049879,2211185493,11077421,0.50,358294,124027,34.62
tmt_sym.mtx,parallel,-O3,static,1,8,3,0.035727,2209941691,11200227,0.51,859046,409959,47.72
tmt_sym.mtx,parallel,-O3,static,1,8,4,0.034175,2210375549,10596892,0.48,375966,132397,35.22
tmt_sym.mtx,parallel,-O3,static,1,8,5,0.027787,2209774082,10434125,0.47,362680,133896,36.92
tmt_sym.mtx,parallel,-O3,static,1,8,6,0.028765,2209814706,10326824,0.47,344747,132928,38.56
tmt_sym.mtx,parallel,-O3,static,1,8,7,0.049969,2211051827,10908783,0.49,434859,147370,33.89
tmt_sym.mtx,parallel,-O3,static,1,8,8,0.032632,2210031585,10787295,0.49,565104,248120,43.91
tmt_sym.mtx,parallel,-O3,static,1,8,9,0.047143,2211007843,11278036,0.51,540546,215072,39.79
tmt_sym.mtx,parallel,-O3,static,1,8,10,0.037663,2210817900,10685029,0.48,347532,131422,37.82
tmt_sym.mtx,parallel,-O3,static,1,16,1,0.029498,2211052173,12341472,0.56,1550923,458963,29.59
tmt_sym.mtx,parallel,-O3,static,1,16,2,0.025969,2210150502,12056315,0.55,1231865,324909,26.38
tmt_sym.mtx,parallel,-O3,static,1,16,3,0.028074,2210082576,12019274,0.54,1241634,306386,24.68
tmt_sym.mtx,parallel,-O3,static,1,16,4,0.028435,2210597459,11955842,0.54,1290421,394732,30.59
tmt_sym.mtx,parallel,-O3,static,1,16,5,0.027204,2210160768,11937863,0.54,1247356,320227,25.67
tmt_sym.mtx,parallel,-O3,static,1,16,6,0.033918,2210216066,13585133,0.61,1905812,562204,29.50
tmt_sym.mtx,parallel,-O3,static,1,16,7,0.030972,2210836757,12894308,0.58,1794369,532098,29.65
tmt_sym.mtx,parallel,-O3,static,1,16,8,0.029928,2210618052,12526031,0.57,1577563,462563,29.32
tmt_sym.mtx,parallel,-O3,static,1,16,9,0.029753,2210149333,12040569,0.54,1261597,349632,27.71
tmt_sym.mtx,parallel,-O3,static,1,16,10,0.024975,2210204621,11932238,0.54,1251179,307739,24.60
tmt_sym.mtx,parallel,-O3,static,1,32,1,0.026938,2213276810,12336264,0.56,2441316,538487,22.06
tmt_sym.mtx,parallel,-O3,static,1,32,2,0.026798,2212694987,12204014,0.55,2441413,514169,21.06
tmt_sym.mtx,parallel,-O3,static,1,32,3,0.026442,2212350401,12081237,0.55,2433941,437502,17.98
tmt_sym.mtx,parallel,-O3,static,1,32,4,0.025900,2211644278,12109162,0.55,2458793,516613,21.01
tmt_sym.mtx,parallel,-O3,static,1,32,5,0.038909,2221339625,12268981,0.55,2487074,531038,21.35
tmt_sym.mtx,parallel,-O3,static,1,32,6,0.027332,2211898869,12284693,0.56,2518117,500390,19.87
tmt_sym.mtx,parallel,-O3,static,1,32,7,0.027117,2212869914,12586336,0.57,2743149,563924,20.56
tmt_sym.mtx,parallel,-O3,static,1,32,8,0.026011,2212157110,12165421,0.55,2436262,484371,19.88
tmt_sym.mtx,parallel,-O3,static,1,32,9,0.029684,2212739340,12182397,0.55,2431959,399755,16.44
tmt_sym.mtx,parallel,-O3,static,1,32,10,0.027960,2212336369,12508693,0.57,2579783,500317,19.39
tmt_sym.mtx,parallel,-O3,static,1,64,1,0.030011,2216418394,12384855,0.56,3351664,906919,27.06
tmt_sym.mtx,parallel,-O3,static,1,64,2,0.042259,2231629605,12657805,0.57,3556519,842027,23.68
tmt_sym.mtx,parallel,-O3,static,1,64,3,0.046933,2240412947,12642174,0.56,3751140,832013,22.18
tmt_sym.mtx,parallel,-O3,static,1,64,4,0.049288,2241716553,12586532,0.56,3589617,877023,24.43
tmt_sym.mtx,parallel,-O3,static,1,64,5,0.039377,2231579723,12362738,0.55,3337996,770272,23.08
tmt_sym.mtx,parallel,-O3,static,1,64,6,0.041491,2232647201,12775830,0.57,3687267,836005,22.67
tmt_sym.mtx,parallel,-O3,static,1,64,7,0.054529,2244541577,12780525,0.57,3760219,908158,24.15
tmt_sym.mtx,parallel,-O3,static,1,64,8,0.042874,2231690178,12250858,0.55,3346679,841048,25.13
tmt_sym.mtx,parallel,-O3,static,1,64,9,0.047246,2237666694,12271454,0.55,3347381,898731,26.85
tmt_sym.mtx,parallel,-O3,static,1,64,10,0.040620,2230590010,12327040,0.55,3335902,730435,21.90
tmt_sym.mtx,parallel,-O3,static,10,1,1,0.008501,2190871492,4870787,0.22,45897,15060,32.81
tmt_sym.mtx,parallel,-O3,static,10,1,2,0.008487,2190871368,4750350,0.22,47704,16848,35.32
tmt_sym.mtx,parallel,-O3,static,10,1,3,0.008497,2190871455,4885419,0.22,45533,13464,29.57
tmt_sym.mtx,parallel,-O3,static,10,1,4,0.009291,2190871235,4927187,0.22,46283,14557,31.45
tmt_sym.mtx,parallel,-O3,static,10,1,5,0.008470,2190871512,4928215,0.22,47422,15503,32.69
tmt_sym.mtx,parallel,-O3,static,10,1,6,0.008481,2190871419,4976945,0.23,44649,14828,33.21
tmt_sym.mtx,parallel,-O3,static,10,1,7,0.008455,2190871577,5368506,0.25,44673,14285,31.98
tmt_sym.mtx,parallel,-O3,static,10,1,8,0.008439,2190871394,4793052,0.22,46971,16804,35.78
tmt_sym.mtx,parallel,-O3,static,10,1,9,0.008459,2190871448,4897230,0.22,44605,12524,28.08
tmt_sym.mtx,parallel,-O3,static,10,1,10,0.008472,2190871183,4919140,0.22,47902,13917,29.05
tmt_sym.mtx,parallel,-O3,static,10,2,1,0.020032,2192740926,5735508,0.26,83596,30394,36.36
tmt_sym.mtx,parallel,-O3,static,10,2,2,0.020954,2192742965,5630811,0.26,79470,32244,40.57
tmt_sym.mtx,parallel,-O3,static,10,2,3,0.022568,2192749338,5919753,0.27,137127,84332,61.50
tmt_sym.mtx,parallel,-O3,static,10,2,4,0.023232,2192734789,5634450,0.26,75691,31401,41.49
tmt_sym.mtx,parallel,-O3,static,10,2,5,0.022632,2192741059,5994194,0.27,142974,92949,65.01
tmt_sym.mtx,parallel,-O3,static,10,2,6,0.025458,2192740858,5734209,0.26,84195,34598,41.09
tmt_sym.mtx,parallel,-O3,static,10,2,7,0.023486,2192754792,5687569,0.26,86410,31322,36.25
tmt_sym.mtx,parallel,-O3,static,10,2,8,0.024383,2192739540,5694599,0.26,83008,30436,36.67
tmt_sym.mtx,parallel,-O3,static,10,2,9,0.020754,2192737324,5777931,0.26,86327,31924,36.98
tmt_sym.mtx,parallel,-O3,static,10,2,10,0.020140,2192738851,5695793,0.26,87747,33920,38.66
tmt_sym.mtx,parallel,-O3,static,10,4,1,0.023220,2192825912,6165045,0.28,311654,251499,80.70
tmt_sym.mtx,parallel,-O3,static,10,4,2,0.022608,2192894743,6242029,0.28,201014,143305,71.29
tmt_sym.mtx,parallel,-O3,static,10,4,3,0.024973,2192859683,6119601,0.28,290735,235124,80.87
tmt_sym.mtx,parallel,-O3,static,10,4,4,0.023213,2192883819,5915411,0.27,200549,141674,70.64
tmt_sym.mtx,parallel,-O3,static,10,4,5,0.025524,2192874471,5854402,0.27,202748,142868,70.47
tmt_sym.mtx,parallel,-O3,static,10,4,6,0.027442,2192824719,6185624,0.28,304244,245391,80.66
tmt_sym.mtx,parallel,-O3,static,10,4,7,0.025578,2192826592,6112888,0.28,303509,244976,80.71
tmt_sym.mtx,parallel,-O3,static,10,4,8,0.023561,2192919382,5827891,0.27,207205,143853,69.43
tmt_sym.mtx,parallel,-O3,static,10,4,9,0.024235,2192903137,6113777,0.28,292124,235157,80.50
tmt_sym.mtx,parallel,-O3,static,10,4,10,0.022742,2192868905,6016089,0.27,203621,145241,71.33
tmt_sym.mtx,parallel,-O3,static,10,8,1,0.019935,2193262105,5930598,0.27,407257,201858,49.57
tmt_sym.mtx,parallel,-O3,static,10,8,2,0.021046,2193261777,6282621,0.29,496437,297553,59.94
tmt_sym.mtx,parallel,-O3,static,10,8,3,0.025003,2193967510,6216011,0.28,402240,228579,56.83
tmt_sym.mtx,parallel,-O3,static,10,8,4,0.020266,2193155710,6085199,0.28,398179,233674,58.69
tmt_sym.mtx,parallel,-O3,static,10,8,5,0.019401,2193327769,6255054,0.29,497504,292394,58.77
tmt_sym.mtx,parallel,-O3,static,10,8,6,0.017789,2193177187,5935988,0.27,404004,219989,54.45
tmt_sym.mtx,parallel,-O3,static,10,8,7,0.018022,2193137136,5963446,0.27,403527,208991,51.79
tmt_sym.mtx,parallel,-O3,static,10,8,8,0.021611,2193136317,6057570,0.28,404402,208551,51.57
tmt_sym.mtx,parallel,-O3,static,10,8,9,0.023085,2193605064,6146092,0.28,399541,236075,59.09
tmt_sym.mtx,parallel,-O3,static,10,8,10,0.024565,2193910346,6416968,0.29,493217,273166,55.38
tmt_sym.mtx,parallel,-O3,static,10,16,1,0.017876,2193639915,5986085,0.27,583194,345093,59.17
tmt_sym.mtx,parallel,-O3,static,10,16,2,0.018451,2193710780,6148094,0.28,579070,330966,57.15
tmt_sym.mtx,parallel,-O3,static,10,16,3,0.017129,2193897793,6083041,0.28,584618,332593,56.89
tmt_sym.mtx,parallel,-O3,static,10,16,4,0.016862,2193674584,6021680,0.27,582500,337280,57.90
tmt_sym.mtx,parallel,-O3,static,10,16,5,0.018975,2193625415,6319251,0.29,724362,358594,49.50
tmt_sym.mtx,parallel,-O3,static,10,16,6,0.017491,2193767921,6090293,0.28,580044,341443,58.87
tmt_sym.mtx,parallel,-O3,static,10,16,7,0.018265,2193659135,6058777,0.28,579989,318057,54.84
tmt_sym.mtx,parallel,-O3,static,10,16,8,0.018960,2193855940,6217730,0.28,682259,351961,51.59
tmt_sym.mtx,parallel,-O3,static,10,16,9,0.019512,2193707113,6228330,0.28,680326,355668,52.28
tmt_sym.mtx,parallel,-O3,static,10,16,10,0.017755,2193702570,6137334,0.28,578360,348533,60.26
tmt_sym.mtx,parallel,-O3,static,10,32,1,0.017569,2195263522,6249411,0.28,649951,394083,60.63
tmt_sym.mtx,parallel,-O3,static,10,32,2,0.015615,2195169250,6144158,0.28,659873,409581,62.07
tmt_sym.mtx,parallel,-O3,static,10,32,3,0.021792,2194971660,6114273,0.28,642241,353899,55.10
tmt_sym.mtx,parallel,-O3,static,10,32,4,0.017626,2196459948,6097603,0.28,652642,294262,45.09
tmt_sym.mtx,parallel,-O3,static,10,32,5,0.017420,2195372437,6220376,0.28,724981,387845,53.50
tmt_sym.mtx,parallel,-O3,static,10,32,6,0.016651,2195499090,6306148,0.29,734065,403711,55.00
tmt_sym.mtx,parallel,-O3,static,10,32,7,0.016658,2195357819,6069007,0.28,654720,388102,59.28
tmt_sym.mtx,parallel,-O3,static,10,32,8,0.031176,2195383847,6005377,0.27,639195,386793,60.51
tmt_sym.mtx,parallel,-O3,static,10,32,9,0.015353,2195536246,6289522,0.29,730345,349033,47.79
tmt_sym.mtx,parallel,-O3,static,10,32,10,0.029384,2195443495,6194419,0.28,705273,373820,53.00
tmt_sym.mtx,parallel,-O3,static,10,64,1,0.053684,2222703290,6102375,0.27,688222,435773,63.32
tmt_sym.mtx,parallel,-O3,static,10,64,2,0.042346,2213185435,6218082,0.28,687889,382806,55.65
tmt_sym.mtx,parallel,-O3,static,10,64,3,0.043043,2223006658,6258136,0.28,687084,390993,56.91
tmt_sym.mtx,parallel,-O3,static,10,64,4,0.038457,2213369716,6290960,0.28,833541,406345,48.75
tmt_sym.mtx,parallel,-O3,static,10,64,5,0.030327,2214988222,6378019,0.29,787983,485465,61.61
tmt_sym.mtx,parallel,-O3,static,10,64,6,0.041524,2219749594,6164264,0.28,690520,410840,59.50
tmt_sym.mtx,parallel,-O3,static,10,64,7,0.055272,2223300655,6106909,0.27,687669,383342,55.75
tmt_sym.mtx,parallel,-O3,static,10,64,8,0.041372,2222393753,6231271,0.28,689764,400209,58.02
tmt_sym.mtx,parallel,-O3,static,10,64,9,0.032668,2211570881,6106579,0.28,696658,397561,57.07
tmt_sym.mtx,parallel,-O3,static,10,64,10,0.041406,2222063162,6231822,0.28,686319,420935,61.33
tmt_sym.mtx,parallel,-O3,static,100,1,1,0.008470,2190871594,4874321,0.22,45518,12079,26.54
tmt_sym.mtx,parallel,-O3,static,100,1,2,0.009252,2190871216,4962619,0.23,47516,14368,30.24
tmt_sym.mtx,parallel,-O3,static,100,1,3,0.008421,2190871199,4846441,0.22,46504,15547,33.43
tmt_sym.mtx,parallel,-O3,static,100,1,4,0.008454,2190871186,4803380,0.22,47761,15122,31.66
tmt_sym.mtx,parallel,-O3,static,100,1,5,0.008443,2190871548,4920189,0.22,44977,12639,28.10
tmt_sym.mtx,parallel,-O3,static,100,1,6,0.008516,2190871546,4934380,0.23,46771,16078,34.38
