rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops
2,16,6,0.009938240,0.003437281,499748,468444,999496
2,16,7,0.009828091,0.003355980,499748,468444,999496
2,16,8,0.010358810,0.003649473,499748,468444,999496
2,16,9,0.010196209,0.003628969,499748,468444,999496
20,32,0,0.026701450,0.022301197,499847,484274,999694
20,32,1,0.025062561,0.020832300,499847,484274,999694
20,32,2,0.024709702,0.020461798,499847,484274,999694
20,32,3,0.024483919,0.020303965,499847,484274,999694
20,32,4,0.024960756,0.020737886,499847,484274,999694
20,32,5,0.024732828,0.020584583,499847,484274,999694
20,32,6,0.024499416,0.020338535,499847,484274,999694
20,32,7,0.025485039,0.021132946,499847,484274,999694
20,32,8,0.025088787,0.020769835,499847,484274,999694
20,32,9,0.024600506,0.020440102,499847,484274,999694
5,32,0,0.027384281,0.022542238,500177,484571,1000354
5,32,1,0.025506973,0.021060944,500177,484571,1000354
5,32,2,0.016619921,0.012288809,500177,484571,1000354
5,32,3,0.016984463,0.012648582,500177,484571,1000354
5,32,4,0.017302513,0.012935638,500177,484571,1000354
5,32,5,0.016488552,0.012226105,500177,484571,1000354
5,32,6,0.017541885,0.013197899,500177,484571,1000354
5,32,7,0.022281408,0.017929792,500177,484571,1000354
5,32,8,0.025600910,0.021207094,500177,484571,1000354
5,32,9,0.025357246,0.021071911,500177,484571,1000354
23,32,0,0.024038792,0.017743111,499931,484399,999862
23,32,1,0.024617434,0.018389463,499931,484399,999862
23,32,2,0.026685953,0.020234823,499931,484399,999862
23,32,3,0.026398420,0.020079851,499931,484399,999862
23,32,4,0.026688337,0.020289183,499931,484399,999862
23,32,5,0.025941133,0.019676685,499931,484399,999862
23,32,6,0.025764942,0.019454479,499931,484399,999862
23,32,7,0.026147842,0.019815922,499931,484399,999862
23,32,8,0.026307344,0.019987583,499931,484399,999862
23,32,9,0.025905371,0.019757986,499931,484399,999862
13,32,0,0.026447773,0.020368576,499794,484204,999588
13,32,1,0.023700953,0.017805576,499794,484204,999588
13,32,2,0.016932487,0.011325836,499794,484204,999588
13,32,3,0.018018723,0.012313366,499794,484204,999588
13,32,4,0.017881155,0.012188435,499794,484204,999588
13,32,5,0.017652988,0.011937857,499794,484204,999588
13,32,6,0.018582821,0.013144255,499794,484204,999588
13,32,7,0.022024870,0.016416073,499794,484204,999588
13,32,8,0.027166367,0.020930052,499794,484204,999588
13,32,9,0.026001930,0.020203114,499794,484204,999588
16,32,0,0.027744055,0.022172689,499904,484198,999808
16,32,1,0.026384354,0.020813704,499904,484198,999808
16,32,2,0.026456356,0.021010637,499904,484198,999808
16,32,3,0.026784420,0.021194220,499904,484198,999808
16,32,4,0.026622295,0.021073818,499904,484198,999808
16,32,5,0.026432514,0.021104813,499904,484198,999808
